""	Übertragbar	""	""	""	""
""	(Weggefallener Ansatz)	""	""	""	""
Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
Titel	Zweckbestimmung	2008 , 2009	2010	2011	2012
Nr	""	Tsd EUR	Tsd EUR	Tsd EUR	Tsd EUR
1	2	3	4	5	6
6--0-00----	""	""	""	""	""
511.22	Geschäftsbedarf und Kommunikation sowie	731 	725 	725 	639 
""	Geräte und Ausstattungsgegenstände,	724 	""	""	""
""	sonstige Gebrauchsgegenstände	98 R	""	""	""
""	Übertragbar	""	""	""	""
""	Deckungsfähig im Kapiteldeckungskreis	""	""	""	""
""	KDK-060-6000-12 .	""	""	""	""
""	Mehrausgaben dürfen geleistet werden in Höhe der	""	""	""	""
""	anteiligen Einnahmen bei 06.0.6000.281.21.	""	""	""	""
514.22	Haltung von Fahrzeugen, Dienst- und Schutzkleidung	140 	140 	142 	129 
""	""	136 	""	""	""
""	""	15 R	""	""	""
""	Übertragbar	""	""	""	""
""	Deckungsfähig im Kapiteldeckungskreis	""	""	""	""
""	KDK-060-6000-12 .	""	""	""	""
517.22	Bewirtschaftung der Grundstücke	1.346 	1.630 	1.630 	1.402 
""	""	1.517 	""	""	""
""	""	538 R	""	""	""
""	Übertragbar	""	""	""	""
""	Deckungsfähig im Kapiteldeckungskreis	""	""	""	""
""	KDK-060-6000-12 .	""	""	""	""
""	Mehrausgaben dürfen geleistet werden in Höhe der	""	""	""	""
""	anteiligen Mehreinnahmen bei 06.0.6000.124.20.	""	""	""	""
""	Mehrausgaben dürfen geleistet werden in Höhe der	""	""	""	""
""	Mehreinnahmen bei 06.0.6000.281.20.	""	""	""	""
""	Mehrausgaben dürfen geleistet werden in Höhe der	""	""	""	""
""	anteiligen Einnahmen bei 06.0.6000.281.21.	""	""	""	""
518.22	Mieten und Pachten	5.203 	6.482 	6.695 	5.799 
""	""	6.683 	""	""	""
""	""	246 R	""	""	""
""	Übertragbar	""	""	""	""
""	Deckungsfähig im Kapiteldeckungskreis	""	""	""	""
""	KDK-060-6000-12 .	""	""	""	""
""	Mehrausgaben dürfen geleistet werden in Höhe der	""	""	""	""
""	anteiligen Mehreinnahmen bei 06.0.6000.124.20.	""	""	""	""
""	Mehrausgaben dürfen geleistet werden in Höhe der	""	""	""	""
""	anteiligen Einnahmen bei 06.0.6000.281.21.	""	""	""	""
519.01	Unterhaltung der Grundstücke u. baulichen Anlagen	238 	301 	241 	210 
""	""	249 	""	""	""
""	""	718 R	""	""	""
""	Übertragbar	""	""	""	""
""	Deckungsfähig im Kapiteldeckungskreis	""	""	""	""
""	KDK-060-6000-12 .	""	""	""	""
525.91	Aus- und Fortbildung	190 	124 	90 	83 
""	""	176 	""	""	""
""	""	81 R	""	""	""
""	Übertragbar	""	""	""	""
""	Einseitig deckungsfähig zugunsten	""	""	""	""
""	06.0.6000.525.92.	""	""	""	""
""	Deckungsfähig im Kapiteldeckungskreis	""	""	""	""
""	KDK-060-6000-12 .	""	""	""	""
""	Mehrausgaben dürfen geleistet werden in Höhe der	""	""	""	""
""	Einnahmen bei 06.0.6000.119.03.	""	""	""	""
Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
Titel	Zweckbestimmung	2008 , 2009	2010	2011	2012
Nr	""	Tsd EUR	Tsd EUR	Tsd EUR	Tsd EUR
1	2	3	4	5	6
-6-0-0-0---	""	""	""	""	""
525.92	Erstattung an das Zentrum für Aus- und Fortbildung	112 	98 	90 	77 
""	""	98 	""	""	""
""	Übertragbar	""	""	""	""
""	Einseitig deckungsfähig zulasten	""	""	""	""
""	06.0.6000.525.91.	""	""	""	""
526.02	Gutachten über die wirtschaftliche Lage der	0 	130 	50 	""
""	Taxenunternehmen in Hamburg und Einführung von	41 	""	""	""
""	Fiskaltaxametern	89 R	""	""	""
""	Übertragbar	""	""	""	""
""	(Weggefallener Ansatz)	""	""	""	""
526.03	Verlagerung des Standortes der Behörde für	0 	150 	""	""
""	Stadtentwicklung und Umwelt	52 	""	""	""
""	""	48 R	""	""	""
""	Übertragbar	""	""	""	""
""	(Weggefallener Ansatz)	""	""	""	""
526.22	Sachverständige, Gerichts- und andere Kosten	248 	50 	500 	430 
""	""	357 	""	""	""
""	""	707 R	""	""	""
""	Übertragbar	""	""	""	""
""	Deckungsfähig im Kapiteldeckungskreis	""	""	""	""
""	KDK-060-6000-12 .	""	""	""	""
527.22	Dienstreisen	294 	240 	240 	178 
""	""	316 	""	""	""
""	Übertragbar	""	""	""	""
""	Deckungsfähig im Kapiteldeckungskreis	""	""	""	""
""	KDK-060-6000-12 .	""	""	""	""
531.01	Öffentlichkeitsarbeit	187 	250 	200 	150 
(013)	""	129 	""	""	""
""	""	470 R	""	""	""
""	Übertragbar	""	""	""	""
""	Deckungsfähig im Kapiteldeckungskreis	""	""	""	""
""	KDK-060-6000-12 .	""	""	""	""
""	Mehrausgaben dürfen geleistet werden in Höhe der	""	""	""	""
""	anteiligen Einnahmen bei 06.0.6000.282.04.	""	""	""	""
""	Mehrausgaben dürfen geleistet werden in Höhe der	""	""	""	""
""	Einnahmen bei 06.0.6000.119.02 06.0.6000.282.01.	""	""	""	""
532.01	Kraftfahrzeugsteuer	0 	0 	5 	4 
(960)	""	0 	""	""	""
""	Übertragbar	""	""	""	""
""	Deckungsfähig im Kapiteldeckungskreis	""	""	""	""
""	KDK-060-6000-12 .	""	""	""	""
534.02	Betriebliche Gesundheitsförderung	11 	10 	10 	9 
""	""	11 	""	""	""
""	""	14 R	""	""	""
""	Übertragbar	""	""	""	""
""	Deckungsfähig im Kapiteldeckungskreis	""	""	""	""
""	KDK-060-6000-12 .	""	""	""	""
Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
Titel	Zweckbestimmung	2008 , 2009	2010	2011	2012
Nr	""	Tsd EUR	Tsd EUR	Tsd EUR	Tsd EUR
1	2	3	4	5	6
-6-0-00----	""	""	""	""	""
535.01	Betrieb und Unterhaltung einschl. Veranstaltungen	9 	14 	14 	14 
(422)	im Zusammenhang mit dem Hamburger Stadtmodell	22 	""	""	""
""	""	42 R	""	""	""
""	Übertragbar	""	""	""	""
""	Deckungsfähig im Kapiteldeckungskreis	""	""	""	""
""	KDK-060-6000-12 .	""	""	""	""
""	Mehrausgaben dürfen geleistet werden in Höhe der	""	""	""	""
""	Einnahmen bei 06.0.6000.282.02.	""	""	""	""
535.03	"Durchführung ""Hamburger Klimawettbewerb 2008"""	190 	0 	""	""
""	""	32 	""	""	""
""	Übertragbar	""	""	""	""
""	(Weggefallener Ansatz)	""	""	""	""
535.04	Hamburger Klimaschutzkonzept: Aktionstage zur	323 	0 	-	-
""	klimafreundlichen Mobilität (autofreie Sonntage)	299 	""	""	""
""	Übertragbar	""	""	""	""
""	Mehrausgaben dürfen geleistet werden in Höhe der	""	""	""	""
""	anteiligen Einnahmen bei 06.0.6000.282.04.	""	""	""	""
535.10	Maßnahmen im Zusammenhang mit Hamburg	0 	7.000 	1.650 	""
""	Umwelthauptstadt Europas 2011	332 	1.650 VE	""	""
""	(European Green Capital 2011)	98 R	""	""	""
""	Übertragbar	""	""	""	""
""	Zuwendungsanteil 15%	""	""	""	""
""	Mehrausgaben dürfen geleistet werden in Höhe der	""	""	""	""
""	Einnahmen bei 06.0.6000.282.03.	""	""	""	""
535.56	Sachaufwand im Zusammenhang mit der	884 	915 	919 	795 
""	Informationstechnik (IT)	854 	""	""	""
""	""	105 R	""	""	""
""	Übertragbar	""	""	""	""
""	Einseitig deckungsfähig zugunsten	""	""	""	""
""	06.0.6000.671.54 06.0.6000.671.56.	""	""	""	""
""	Mehrausgaben dürfen geleistet werden in Höhe der	""	""	""	""
""	Einnahmen bei 06.0.6800.261.03.	""	""	""	""
539.22	Vermischte Verwaltungsausgaben	127 	40 	93 	80 
""	""	136 	""	""	""
""	""	28 R	""	""	""
""	Übertragbar	""	""	""	""
""	Einseitig deckungsfähig zugunsten	""	""	""	""
""	01.6.1631.684.18.	""	""	""	""
""	Deckungsfähig im Kapiteldeckungskreis	""	""	""	""
""	KDK-060-6000-12 .	""	""	""	""
546.04	Verwendung zweckgebundener Spenden für den	115 	0 	-	-
(332)	Umweltschutz	0 	""	""	""
""	Übertragbar	""	""	""	""
""	Ausgaben dürfen geleistet werden in Höhe der	""	""	""	""
""	Einnahmen bei 06.0.6000.282.05	""	""	""	""
546.86	Erstattungen für Leistungen des Landesbetriebes	(349)	534	500	290
""	Geoinformation und Vermessung, Zweckzuweisung	(399)	""	""	""
""	an die Bezirke	37R	""	""	""
""	Übertragbar	""	""	""	""
""	Deckungsfähig im Kapiteldeckungskreis	""	""	""	""
""	KDK-060-6000-12 .	""	""	""	""
Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
Titel	Zweckbestimmung	2008 , 2009	2010	2011	2012
Nr	""	Tsd EUR	Tsd EUR	Tsd EUR	Tsd EUR
1	2	3	4	5	6
-60-0--0---	""	""	""	""	""
546.93	Ersatzvornahmen	0 	2 	2 	2 
""	""	0 	""	""	""
""	""	107 R	""	""	""
""	Übertragbar	""	""	""	""
""	Gegenseitig deckungsfähig sind 06.0.6000.546.93	""	""	""	""
""	06.0.6000.681.86 06.0.6000.681.92 .	""	""	""	""
547.02	Ergänzende Maßnahmen zur Verbesserung der	0 	0 	-	-
""	Effektivität der Verwaltung	0 	""	""	""
""	""	2 R	""	""	""
""	Übertragbar	""	""	""	""
""	Ausgaben dürfen geleistet werden i.H.v. 50.00  %	""	""	""	""
""	der Einnahmen bei 06.0.6000.124.01.	""	""	""	""
""	Ausgaben dürfen geleistet werden in Höhe der	""	""	""	""
""	Einnahmen bei 06.0.6000.124.02	""	""	""	""
547.05	Aufwendungen für Vorhaben aus erwirtschafteten	0 	0 	-	-
(629)	Energie- und Wassereinsparungen (fifty-fifty)	0 	""	""	""
""	""	4 R	""	""	""
""	Übertragbar	""	""	""	""
547.10	Förderung internationaler Zusammenarbeit im	19 	15 	""	""
""	Umweltbereich	31 	""	""	""
""	""	1 R	""	""	""
""	Übertragbar	""	""	""	""
""	(Weggefallener Ansatz)	""	""	""	""
""	Zuwendungsanteil 10%	""	""	""	""
""	Deckungsfähig im Kapiteldeckungskreis	""	""	""	""
""	KDK-060-6000-12 .	""	""	""	""
549.01	Globale Minderausgabe durch Maßnahmen zur	0 	0 	294-	""
(331)	Haushaltskonsolidierung	0 	""	""	""
632.91	Zuweisungen für Versorgungszuschläge an	2.303 	2.174 	2.198 	2.230 
""	Wirtschaftspläne	2.177 	""	""	""
""	Deckungsfähig im Kapiteldeckungskreis	""	""	""	""
""	KDK-060-6000-12 .	""	""	""	""
671.01	Erstattungen an den Landesbetrieb Geoinforma-	672 	814 	12.255 	12.105 
""	tion und Vermessung	782 	""	""	""
""	""	84 R	""	""	""
""	Übertragbar	""	""	""	""
""	Deckungsfähig im Kapiteldeckungskreis	""	""	""	""
""	KDK-060-6000-12 .	""	""	""	""
671.10	Rückführung von Bundeszuschüssen im Rahmen der	0 	0 	635 	""
""	Durchführung des Gesetzes zur Umsetzung von Zu-	0 	""	""	""
""	kunftsinvestitionen der Kommunen u. Länder	""	""	""	""
""	Mittel für einzelne Maßnahmen/Maßnahmegruppen	""	""	""	""
""	werden auf vorhandene oder einzurichtende Titel	""	""	""	""
""	der sachlich zuständigen Kapitel übertragen	""	""	""	""
671.53	Erstattungen von ESARI-Dienstleistungen	853 	814 	""	""
""	""	814 	""	""	""
""	(Weggefallener Ansatz)	""	""	""	""
Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
Titel	Zweckbestimmung	2008 , 2009	2010	2011	2012
Nr	""	Tsd EUR	Tsd EUR	Tsd EUR	Tsd EUR
1	2	3	4	5	6
6-0--00----	""	""	""	""	""
671.54	Erstattungen an Landesbetriebe für die	0 	0 	-	-
""	Inanspruchnahme von ESARI-Dienstleistungen	0 	""	""	""
""	Einseitig deckungsfähig zulasten	""	""	""	""
""	06.0.6000.535.56.	""	""	""	""
671.55	Erstattung der Kosten für die Inanspruchnahme des	389 	388 	""	""
""	behördeninternen Telefonverkehrs	387 	""	""	""
""	""	1 R	""	""	""
""	Übertragbar	""	""	""	""
""	(Weggefallener Ansatz)	""	""	""	""
671.56	Erstattung der Kosten für die Inanspruchnahme der	859 	1.201 	2.877 	2.877 
""	Dienstleistungen von Dataport	0 	""	""	""
""	""	1.201 R	""	""	""
""	Übertragbar	""	""	""	""
""	Einseitig deckungsfähig zulasten	""	""	""	""
""	06.0.6000.535.56.	""	""	""	""
681.86	Ersatzvornahmen sowie Schadenersatzleistungen,	(76)	84	84	72
""	Zweckzuweisungen an die Bezirke	(55)	21VE	""	""
""	Übertragbar	""	""	""	""
""	Gegenseitig deckungsfähig sind 06.0.6000.546.93	""	""	""	""
""	06.0.6000.681.86 06.0.6000.681.92 .	""	""	""	""
681.92	Schadenersatzleistungen	1.306 	22 	22 	19 
""	(ohne Kraftfahrzeughaftpflichtschäden)	6 	""	""	""
""	Übertragbar	""	""	""	""
""	Gegenseitig deckungsfähig sind 06.0.6000.546.93	""	""	""	""
""	06.0.6000.681.86 06.0.6000.681.92 .	""	""	""	""
682.05	Zuschuss an die HGV zum Verlustausgleich (zentral	0 	0 	-	-
(322)	veranschlagt bei 9590.682.10), fachpolitische Zu-	0 	""	""	""
""	ständigkeit im Kapitel 6000: Bäderland Hamburg	""	""	""	""
682.06	Zuschuss an die HGV zum Verlustausgleich (zentral	0 	0 	-	-
(823)	veranschlagt bei 9590.682.10), fachpolitische Zu-	0 	""	""	""
""	ständigkeit im Kapitel 6000: HWW	""	""	""	""
682.58	Betriebszuschuss an den Wirtschaftsplan Geoinfor-	13.790 	13.306 	349 	349 
""	mation und Vermessung	12.767 	""	""	""
""	""	69 R	""	""	""
""	Übertragbar	""	""	""	""
""	Deckungsfähig im Kapiteldeckungskreis	""	""	""	""
""	KDK-060-6000-12 .	""	""	""	""
685.01	Kostenanteile Hamburgs an öffentlichen Arbeits-	517 	518 	534 	516 
(165)	gemeinschaften u.a. Einrichtungen sowie Mit-	535 	""	""	""
""	gliedschaften	""	""	""	""
""	Übertragbar	""	""	""	""
""	Zuwendungsanteil 01%	""	""	""	""
""	Deckungsfähig im Kapiteldeckungskreis	""	""	""	""
""	KDK-060-6000-12 .	""	""	""	""
Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
Titel	Zweckbestimmung	2008 , 2009	2010	2011	2012
Nr	""	Tsd EUR	Tsd EUR	Tsd EUR	Tsd EUR
1	2	3	4	5	6
6-0-0--0---	""	""	""	""	""
685.02	Hamburger Architektursommer und begleitende	74 	0 	-	150 
(013)	Ausstellungen	379 	""	""	""
""	""	45 R	""	""	""
""	Übertragbar	""	""	""	""
""	Zuwendungsanteil 80%	""	""	""	""
""	Deckungsfähig im Kapiteldeckungskreis	""	""	""	""
""	KDK-060-6000-12 .	""	""	""	""
""	Mehrausgaben dürfen geleistet werden in Höhe der	""	""	""	""
""	Einnahmen bei 06.0.6000.282.06.	""	""	""	""
""	Ausgaben dürfen geleistet werden in Höhe der	""	""	""	""
""	Einnahmen bei 06.0.6000.282.06	""	""	""	""
701.01	Kleine Neu-, Um- und Erweiterungsbauten, Hochbau	88 	50 	50 	50 
""	""	6 	50 VE	""	""
""	""	91 R	""	""	""
""	Übertragbar	""	""	""	""
""	Deckungsfähig im Einzelplandeckungskreis	""	""	""	""
""	EDK-060-16.	""	""	""	""
""	Mittel für einzelne Maßnahmen/Maßnahmegruppen	""	""	""	""
""	werden auf vorhandene oder einzurichtende Titel	""	""	""	""
""	der sachlich zuständigen Kapitel übertragen	""	""	""	""
701.04	Baumaßnahmen im Zusammenhang mit der Neuorganisa-	9 	0 	""	""
""	tion der BSU	19 	""	""	""
""	""	9 R	""	""	""
""	Übertragbar	""	""	""	""
701.56	Baumaßnahmen für Informationstechnik (IT)	0 	16 	16 	14 
""	""	20 	""	""	""
""	""	160 R	""	""	""
""	Übertragbar	""	""	""	""
""	Deckungsfähig im Einzelplandeckungskreis	""	""	""	""
""	EDK-060-11.	""	""	""	""
812.01	Erwerb von Geräten und beweglichen Sachen	37 	0 	""	""
""	""	13 	""	""	""
""	Übertragbar	""	""	""	""
""	(Weggefallener Ansatz)	""	""	""	""
812.04	Planungs- und Investitionsmittel im Zusammenhang	0 	500 	5.000 	8.000 
""	mit der Verlagerung des Standortes der Behörde für	0 	5.000 VE	8.000 VE	8.700 VE
""	Stadtentwicklung und Umwelt	""	""	""	""
""	Übertragbar	""	""	""	""
812.54	Ausbau der Infrastruktur zur Modernisierung der	74 	0 	-	-
""	Verwaltung	29 	""	""	""
""	""	56 R	""	""	""
""	Übertragbar	""	""	""	""
""	Einseitig deckungsfähig zugunsten	""	""	""	""
""	06.0.6000.812.56.	""	""	""	""
812.56	Investitionsausgaben für den Einsatz von	549 	0 	-	-
""	Informationstechnik (IT) in der Behörde für	1.011 	""	""	""
""	Stadtentwicklung und Umwelt	480 R	""	""	""
""	Übertragbar	""	""	""	""
""	Einseitig deckungsfähig zulasten	""	""	""	""
""	06.0.6000.812.54.	""	""	""	""
Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
Titel	Zweckbestimmung	2008 , 2009	2010	2011	2012
Nr	""	Tsd EUR	Tsd EUR	Tsd EUR	Tsd EUR
1	2	3	4	5	6
6--00--0---	""	""	""	""	""
831.01	Bareinlage für die Fischereihafenentwicklungs-	28.912 	0 	""	""
""	gesellschaft mbH Co. KG	62 	""	""	""
""	""	13 R	""	""	""
""	Übertragbar	""	""	""	""
""	(Weggefallener Ansatz)	""	""	""	""
891.56	Investitionszuschüsse an die Wirtschaftspläne der	444 	0 	-	-
""	BSU für IT-Maßnahmen	29 	""	""	""
""	""	124 R	""	""	""
""	Übertragbar	""	""	""	""
""	Deckungsfähig im Einzelplandeckungskreis	""	""	""	""
""	EDK-060-11.	""	""	""	""
892.10	Förderung von Projekten zur Einführung von Fiskal-	6 	20 	""	""
(741)	taxametern	11 	10 VE	""	""
""	""	78 R	""	""	""
""	Übertragbar	""	""	""	""
""	(Weggefallener Ansatz)	""	""	""	""
""	Zuwendungsanteil 100%	""	""	""	""
""	Deckungsfähig im Einzelplandeckungskreis	""	""	""	""
""	EDK-060-40.	""	""	""	""
892.11	Förderung des Einsatzes von Fiskaltaxametern sowie	0 	300 	2.500 	""
""	deren Datenauswertung	0 	4.700 VE	""	""
""	Übertragbar	""	""	""	""
""	(Weggefallener Ansatz)	""	""	""	""
""	Zuwendungsanteil 100%	""	""	""	""
""	Deckungsfähig im Einzelplandeckungskreis	""	""	""	""
""	EDK-060-40.	""	""	""	""
893.01	Rückstellung für Freibäder	0 	50 	50 	50 
""	""	30 	""	""	""
""	""	231 R	""	""	""
""	Übertragbar	""	""	""	""
""	Zuwendungsanteil 100%	""	""	""	""
""	Gesamtausgaben	""	61.614 	62.286 	56.332 
""	Summe Verpflichtungsermächtigungen	""	11.431 VE	8.000 VE	8.700 VE
6100	Wohnen, Stadterneuerung und Bodenordnung	""	""	""	""
--------	--------------------------------	""	""	""	""
(411)	""	""	""	""	""
""	  EINNAHMEN	""	""	""	""
134.01	Einnahmen aus Bodenordnungsmaßnahmen (BauGB),	14.333 	12.050 	4.445 	4.625 
(422)	Flurbereinigungsverfahren (FlurbG) u. städtebaul.	402 	""	""	""
""	Entwicklungsmaßnahmen (BauGB) -revolv. Fonds -	""	""	""	""
""	Die Einnahmen dienen zur Deckung der Ausgaben bei	""	""	""	""
""	06.0.6100.821.01 06.0.6100.821.06	""	""	""	""
Kap	""	Ergebnis	Ansatz	Ansatz	Ansatz
Titel	Zweckbestimmung	2008 , 2009	2010	2011	2012
Nr	""	Tsd EUR	Tsd EUR	Tsd EUR	Tsd EUR
1	2	3	4	5	6
